"","virus","host","X","G_pq_clover_nrmlz","G_pq_trefle_nrmlz","importance_trefle_nrmlz","importance_clover_nrmlz"
"218","Andes orthohantavirus","Oligoryzomys nigripes",3190,0.0011736412387027,0.15531314531056,0.00196024740072456,0.000129732419790671
"219","Andes orthohantavirus","Oxymycterus nasutus",3197,0.000112317261516126,0.0116054477017984,0.00120905434568967,0.000112317261516126
"220","Andes orthohantavirus","Oxymycterus quaestor",3198,0.000112317261516126,0.0116054477017984,0.00120905434568967,0.000112317261516126
"221","Andes orthohantavirus","Phyllotis darwini",3213,0.000112317261516126,0.0116054477017984,0.00120905434568966,0.000112317261516126
"222","Andes orthohantavirus","Rattus norvegicus",3228,0.00787245003750607,0.252749937488401,0.0032132113799529,0.000939251536038176
"223","Andes orthohantavirus","Rattus rattus",3229,0.0070114736463076,0.331006970714592,0.00465337847452285,0.000767937102614495
"224","Andes orthohantavirus","Sooretamys angouya",3248,0.000660799607460187,0.118558777133439,0.00164385539088245,0.000117847878809089
"225","Andes orthohantavirus","Thaptomys nigrita",3259,0.000112317261516126,0.0116054477017984,0.00120905434568967,0.000112317261516126
"226","Anopheles A orthobunyavirus","Equus caballus",3290,0.020321882230597,0.200546697190822,0.00371741194028274,0.00572504300172464
"227","Anopheles A orthobunyavirus","Homo sapiens",3306,0.0527534033676089,0.236005181237741,0.00496494274779136,0.0380952633498039
"228","Anopheles B orthobunyavirus","Akodon montensis",3380,0.00125682378705031,0.125782272003519,0.00226191898042845,0.00033474634574277
"229","Anopheles B orthobunyavirus","Bos taurus",3401,0.0500683011141254,0.434033062286086,0.00560076448211078,0.0114626581348432
"230","Anopheles B orthobunyavirus","Didelphis marsupialis",3439,0.00537132475351918,0.274918064827994,0.00342190677206394,0.000456444439824246
"231","Anopheles B orthobunyavirus","Equus caballus",3452,0.0357905342200334,0.409214076273812,0.00521120507753414,0.00600611528974667
"232","Anopheles B orthobunyavirus","Euryzygomatomys spinosus",3459,0.00032852722803343,0.0187542440865167,0.00196637829641502,0.00032852722803343
"233","Anopheles B orthobunyavirus","Homo sapiens",3479,0.0928766509119348,0.481566854946219,0.00645894563524751,0.0383916752846603
"234","Anopheles B orthobunyavirus","Mus musculus",3531,0.021232946889461,0.384154875773327,0.0048144513275869,0.00233233727775605
"235","Anopheles B orthobunyavirus","Nectomys squamipes",3543,0.00275563971490744,0.251600204801831,0.00318361383481294,0.000363315404063031
"236","Anopheles B orthobunyavirus","Philander opossum",3572,0.00329366969128344,0.239079099912079,0.00306429599765062,0.000375938297734484
"237","Anopheles B orthobunyavirus","Rattus rattus",3593,0.0119971455168155,0.422124884397659,0.0054057925716518,0.000966164648181613
"238","Anopheles B orthobunyavirus","Sooretamys angouya",3616,0.00113033327799242,0.151195033698952,0.00239697123298646,0.00033449145929215
"239","Anopheles B orthobunyavirus","Trinomys iheringi",3638,0.000470088615246217,0.0269165381202081,0.00197378121315249,0.000329299506676297
"240","Aotine betaherpesvirus 1","Aotus trivirgatus",3647,6.21818159146452e-05,0.0100554176881156,0.00196702370358305,6.21818159146452e-05
"241","Apoi virus","Apodemus argenteus",3652,5.63713856345635e-05,8.07484457686302e-06,8.07484457686302e-06,5.63713856345635e-05
"242","Apoi virus","Apodemus speciosus",3653,0.000325614655071796,0.00573132766003701,0.000161979851418006,5.87120040287911e-05
"243","Apoi virus","Homo sapiens",3657,0.0384648061366975,0.0309117499434636,0.0044904889213277,0.0381968110455607
"244","Aquamavirus A","Phoca vitulina",3676,8.00430586684989e-05,0.0349657294163616,0.0010592044738891,6.46570834906663e-05
"245","Aquamavirus A","Pusa hispida",3680,1.92369203872791e-05,0.0200518625141215,0.000378627765509253,3.85017456687351e-06
"246","Araguari virus","Philander opossum",3695,4.78860323986558e-05,0.0158639201623175,0.00111308715706935,4.78860323986558e-05
"247","Aravan lyssavirus","Myotis blythii",3703,1.16474826106579e-05,0.00816232515713578,0.000414765928808873,5.01657639804587e-06
"248","Aravan lyssavirus","Pteropus giganteus",3704,7.45719565079953e-06,0.00564592953827183,0.000201590801780424,2.0755727112189e-06
"249","Aravan lyssavirus","Pteropus lylei",3705,8.15359828727965e-06,0.00657789888183976,0.000271472154828846,2.47457160392068e-06
"250","Argentinian mammarenavirus","Akodon azarae",3708,0.00035044863009006,0.0498930239778448,0.000670178183637404,9.06288118598476e-05
"251","Argentinian mammarenavirus","Calomys laucha",3722,0.000159723296757578,0.000530899075131989,0.000471416736889675,8.89018735082894e-05
"252","Argentinian mammarenavirus","Calomys musculinus",3723,0.0004886628740125,0.0525972761448398,0.000692343018922258,9.20875188806106e-05
"253","Argentinian mammarenavirus","Galictis cuja",3736,8.85848550099056e-05,0.000471396325180554,0.000471396325180554,8.85848550099056e-05
"254","Argentinian mammarenavirus","Homo sapiens",3743,0.0482226685952267,0.236183526015857,0.00496258839184166,0.038512910588402
"255","Argentinian mammarenavirus","Mus musculus",3762,0.0110209717103119,0.188408010568877,0.00332766123772874,0.00208512577523572
"256","Argentinian mammarenavirus","Necromys obscurus",3771,0.000206279921508771,0.0446970832317105,0.00063070865571279,8.92539816155572e-05
"257","Argentinian mammarenavirus","Oligoryzomys flavescens",3774,0.000431274583110452,0.0544775155450374,0.000708352575118455,9.12891837036181e-05
"258","Argentinian mammarenavirus","Oxymycterus rufus",3777,8.85848550099056e-05,0.000471396325180554,0.000471396325180554,8.85848550099056e-05
"259","Aroa virus","Alouatta belzebul",3823,0.00108517898647127,0.0964145779453753,0.00121130140929805,0.000114266765874146
"260","Aroa virus","Homo sapiens",3872,0.0506441451143111,0.292843697071016,0.00521814135067528,0.0382804182404361
"261","Aroa virus","Mesocricetus auratus",3888,0.00171523301555612,0.151796019293687,0.00192801072176518,0.000141108043482609
"262","Aroa virus","Mus musculus",3900,0.0115744832071203,0.23360688742144,0.00358139309102254,0.00208246225297981
"263","Aroa virus","Proechimys guyannensis",3929,0.00232426054162395,0.184794724728964,0.002515715877729,0.000176835921872467
"264","Arumowot phlebovirus","Arvicanthis niloticus",3966,7.07116668480319e-05,0.0349435315656835,0.00150085683845053,5.4021072690847e-05
"265","Arumowot phlebovirus","Gerbilliscus kempi",3971,5.14703311471249e-06,0.00797312810520395,0.000107722006095394,4.15003323750972e-07
"266","Arumowot phlebovirus","Otomys tropicalis",3977,1.70290180971448e-05,0.010979415693734,0.000176230335433108,3.24201864402513e-06
"267","Arumowot phlebovirus","Pelomys isseli",3980,1.34930044621268e-07,0.000437113296370899,3.16813344921826e-05,1.34930044621268e-07
"268","Ateline alphaherpesvirus 1","Ateles geoffroyi",3988,7.54678330293747e-07,0.000123594528104424,0.000123594528104424,7.54678330293747e-07
"269","Ateline gammaherpesvirus 2","Ateles geoffroyi",3991,3.99544749478794e-06,0.00306872282087403,0.000126401071941157,7.80808641405419e-07
"270","Ateline gammaherpesvirus 2","Ateles paniscus",3992,1.7178682311575e-05,0.00529137584652418,0.000370252581797334,1.39640898154521e-05
"271","Ateline gammaherpesvirus 3","Aotus trivirgatus",4001,0.000138171731236386,0.0924767865677716,0.00213188164963175,6.26172569890391e-05
"272","Ateline gammaherpesvirus 3","Ateles paniscus",4005,6.54066725450531e-05,0.039988678088782,0.00053162882168941,1.43327151921505e-05
"273","Ateline gammaherpesvirus 3","Saimiri sciureus",4056,0.000103453473615159,0.0736329115267032,0.00141151371119276,3.52706027652625e-05
"274","Aura virus","Equus caballus",4087,0.020321882230597,0.200546697190822,0.00371741194028299,0.00572504300172463
"275","Aura virus","Homo sapiens",4103,0.0527534033676089,0.236005181237741,0.00496494274779147,0.0380952633498039
"276","Australian bat lyssavirus","Chaerephon plicatus",4191,0.000491414577534096,0.0795275058399943,0.00150730952543152,0.000158024363982552
"277","Australian bat lyssavirus","Cynopterus sphinx",4198,0.00239949770741592,0.257340190356262,0.00321798269461038,0.000208731413566159
"278","Australian bat lyssavirus","Eonycteris spelaea",4209,0.000668303321292799,0.119605560870543,0.00173181690827547,0.000159969133633799
"279","Australian bat lyssavirus","Equus caballus",4215,0.024636386766342,0.336627463606994,0.00457805704357822,0.00591942821939868
"280","Australian bat lyssavirus","Hipposideros larvatus",4241,0.000702774742012332,0.13718082920938,0.00186047094886199,0.000160367410269363
"281","Australian bat lyssavirus","Homo sapiens",4245,0.063951316907174,0.396146267532775,0.00582545553722696,0.0390894015586629
"282","Australian bat lyssavirus","Miniopterus schreibersii",4287,0.00176505250722684,0.249929045524709,0.00311179281092247,0.000186552008148081
"283","Australian bat lyssavirus","Philetor brachypterus",4315,0.000155760389486441,0.0199986365342137,0.0013373471591557,0.000155760389486441
"284","Australian bat lyssavirus","Pteropus alecto",4326,0.00282800365706216,0.268482575998799,0.00338768253617128,0.000229931781404743
"285","Australian bat lyssavirus","Pteropus conspicillatus",4328,0.000448311881232227,0.0818000951308663,0.00151809651677497,0.000157478879898453
"286","Australian bat lyssavirus","Pteropus hypomelanus",4330,0.000864227538020536,0.151148782435099,0.0019820453782908,0.000162547518399519
"287","Australian bat lyssavirus","Pteropus lylei",4331,0.000511833202761401,0.0964169798152965,0.00158890556840541,0.000158421554181314
"288","Australian bat lyssavirus","Pteropus poliocephalus",4333,0.00202881631362705,0.164854036225091,0.00210712768273733,0.000193205988648725
"289","Australian bat lyssavirus","Pteropus scapulatus",4337,0.00252922702464111,0.258392393827031,0.00323515216994735,0.000214904848950091
"290","Australian bat lyssavirus","Rousettus amplexicaudatus",4353,0.000320649681440272,0.0570790511991727,0.00141921437096797,0.000156495366721217
"291","Australian bat lyssavirus","Saccolaimus flaviventris",4355,0.000155760389486441,0.0199986365342137,0.0013373471591557,0.000155760389486441
"292","Australian bat lyssavirus","Saccolaimus saccolaimus",4356,0.000155760389486441,0.0199986365342137,0.0013373471591557,0.000155760389486441
"293","Australian bat lyssavirus","Scotophilus kuhlii",4362,0.00162981040791848,0.262412958347296,0.00329345319848012,0.000180842506461738
"294","Australian bat lyssavirus","Taphozous melanopogon",4376,0.000900463059599101,0.184569631198961,0.00229792705034712,0.000163557598222068
"295","Australian bat lyssavirus","Taphozous theobaldi",4377,0.000249886042322424,0.0171385729417,0.0013344128182446,0.000156211811880821
"296","Avastrovirus 2","Mustela lutreola",4411,0.000109053127500221,0.0229823896696312,0.000498495651644955,0.000109053127500221
"297","Avastrovirus 3","Homo sapiens",4428,0.0380865773315622,0.0291789496658434,0.00448936382910758,0.0380865773315622
"298","Avian coronavirus","Sus scrofa",4514,0.00788626892634902,0.183661014860083,0.0038185159555959,0.00663391186152346
"299","Avian coronavirus","Vicugna pacos",4522,0.00150657851516423,0.106589336696893,0.00152991366729222,0.00025397041761666
"300","Avian dependoparvovirus 1","Homo sapiens",4530,0.0380865773315622,0.0291789496658434,0.00448936382910763,0.0380865773315622
"301","Avian leukosis virus","Mus musculus",4579,0.00198994807116301,0.153349586834852,0.00316727783620993,0.00198994807116301
"302","Avian orthoavulavirus 1","Homo sapiens",4646,0.053954965284275,0.220557083246547,0.00490107274345142,0.0380901135627152
"303","Avian orthoavulavirus 1","Sus scrofa",4698,0.0224898949976465,0.193282449973368,0.0038589060896882,0.00669327422474202
"304","Avian orthoreovirus","Eumetopias jubatus",4710,6.38012747739906e-06,0.00259156921956241,0.000326178458578844,6.38012747739906e-06
"305","Baboon orthoreovirus","Papio anubis",4793,0.000183783351545114,0.0589218549690705,0.00081791608804057,2.97283255726763e-05
"306","Baboon orthoreovirus","Papio cynocephalus",4794,0.000328230297096557,0.07271885498899,0.00112876141940679,9.12854210583841e-05
"307","Baboon orthoreovirus","Papio hamadryas",4795,0.000272228760474832,0.0585317502647503,0.00080911437913455,6.32812393817635e-05
"308","Baboon orthoreovirus","Papio papio",4796,0.000161173916314311,0.0492337551101918,0.000637217126511359,2.32434551347799e-05
"309","Baboon orthoreovirus","Papio ursinus",4797,0.000259894197139103,0.0575117025926258,0.000788854766165005,5.7826506719099e-05
"310","Bagaza virus","Homo sapiens",4825,0.0380865773315622,0.0208364622609254,0.00448551678432382,0.0380865773315622
"311","Bakau orthobunyavirus","Homo sapiens",4883,0.0493381153570408,0.309967895813986,0.00530731078284358,0.0384547865821434
"312","Bakau orthobunyavirus","Macaca fascicularis",4897,0.00590951665995745,0.259221553401773,0.00395211156717434,0.00063883503719773
"313","Bakau orthobunyavirus","Macaca nemestrina",4900,0.0036665182798751,0.184388600516862,0.00239919556452317,0.000301687080142363
"314","Bakau orthobunyavirus","Meriones hurrianae",4909,0.00172774404757636,0.191432135152646,0.00252058548190914,0.000138058698351993
"315","Bakau orthobunyavirus","Nycticebus coucang",4921,9.27365884771996e-05,0.00287248457359439,0.000812241332156432,9.27365884771996e-05
"316","Bakau orthobunyavirus","Presbytis melalophos",4943,9.27365884771996e-05,0.00287248457359439,0.000812241332156432,9.27365884771996e-05
"317","Bakau orthobunyavirus","Tatera indica",4969,0.00242449880502779,0.231130312463234,0.00330423270362351,0.000183084170941717
"318","Bakau orthobunyavirus","Trachypithecus cristatus",4972,0.000662260750983978,0.0765947222385037,0.0010848242631491,9.92410208928901e-05
"319","Bangui virus","Homo sapiens",4981,0.0380865773315622,0.0291789496658434,0.00448936382910761,0.0380865773315622
"320","Banna virus","Bos taurus",4999,0.0401477985183367,0.218076543296234,0.00414001759396199,0.011221816063217
"321","Banna virus","Homo sapiens",5022,0.0744686025742456,0.241959528473638,0.0049856906844559,0.0380275067697958
"322","Banna virus","Sus scrofa",5082,0.0310519621644457,0.21203821600011,0.00394297574618185,0.00679123883483928
"323","Banzi virus","Bos taurus",5097,0.0331296377875328,0.136808190202848,0.00383677203762942,0.0111828545972464
"324","Banzi virus","Homo sapiens",5115,0.0614630251981771,0.151790947767579,0.00468076753907032,0.0381631808742225
"325","Banzi virus","Mastomys natalensis",5121,0.00254017149393952,0.0941735986208974,0.00191902043255791,0.000207877975109477
"326","Banzi virus","Mesocricetus auratus",5122,0.00208190533557823,0.0786810911977621,0.00139782301503007,0.000187604189708632
"327","Barmah Forest virus","Bos taurus",5159,0.0483142980902296,0.372791277576856,0.00508977046032205,0.011365498540397
"328","Barmah Forest virus","Canis lupus familiaris",5168,0.0219814625865232,0.419720921334886,0.0060676084404287,0.00258439061862228
"329","Barmah Forest virus","Equus caballus",5192,0.0345353908758182,0.351474234458193,0.00469679947227203,0.00594495396765365
"330","Barmah Forest virus","Felis catus",5201,0.0147058180154946,0.339671631899017,0.00446960972233063,0.00132728996166208
"331","Barmah Forest virus","Homo sapiens",5215,0.0896085420180547,0.413618082798814,0.00594284362629732,0.0381264747811623
"332","Barmah Forest virus","Setonix brachyurus",5323,0.000739997234038766,0.0954448481972217,0.00168542892329411,0.000308253969839961
"333","Barmah Forest virus","Trichosurus vulpecula",5337,0.00105339871156603,0.134352375640446,0.00192126183951777,0.00031136911923825
"334","Barur ledantevirus","Rattus rattus",5386,0.000635293027795801,0.110075565845584,0.00357790013964987,0.000635293027795801
"335","Bat hepatitis virus","Hipposideros pomona",5402,6.16258457038906e-05,0.0546455114385875,0.00163710098386982,1.56651276066072e-05
"336","Bat hepatitis virus","Hipposideros ruber",5403,3.60003813727018e-07,0.000665964798975292,7.24763650382268e-05,3.60003813727018e-07
