"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz","z_score_G_trefle","z_score_G_clover","z_score_I_trefle","z_score_I_clover"
"1526","Akabane orthobunyavirus","Oryx gazella",1.11906063432513e+64,11075824.2969469,-2.44684892429967e+67,-155778407.467804,7.53544835659692e+66,83639189.6376357,-2.1975089268822e-06,0.0075503674604035,0.000849146384979349,-0.00922449789643842,0.0645292147291275,0.0595433967394387,0.382549079671479,6.62759821099973,0.342203800495372,92.7247859531636
"1529","Akabane orthobunyavirus","Ourebia ourebi",2.21166317462868e+63,9420307.42810996,-1.71745471528617e+67,-55173504.0524063,2.14463471319655e+66,32374225.0749292,-8.69655090014049e-07,0.00666983814904363,0.00230347898886407,-0.00400489803375237,0.0183654093790246,0.0230474653821967,-0.396565608499555,2.41426923678757,-0.373649641758732,116.05049919851
"1531","Akabane orthobunyavirus","Ovis aries",1.32309730776811e+64,51430359.9313828,-6.86132043512243e+67,-739538008.671787,3.11941994205893e+66,396376549.239022,1.5785237371356e-06,0.0284745367901843,-0.00832663261329003,-0.0199784998727672,0.0267129054232348,0.282183582024192,-0.255683444904711,32.3306371142137,-0.249849215967847,116.526331552874
"1540","Akabane orthobunyavirus","Phacochoerus aethiopicus",1.92591211449071e+64,11134315.5314622,-5.45762526677154e+67,-156994923.45105,5.88846802457322e+66,84261062.1596175,-3.21303996841243e-06,0.00758366488270069,-0.00561633486404389,-0.0083639155150923,0.0504254291983348,0.0599861126774833,0.144517002754964,6.67870823394586,0.118413916387031,92.6878327229269
"1548","Akabane orthobunyavirus","Potamochoerus porcus",5.24583384145751e+63,9383171.46077503,-3.07727169610816e+67,-47766596.112648,2.85536584279513e+66,28645148.6281054,-1.47281721989134e-06,0.00665285923796217,-0.000755316224569924,-0.00283748633082048,0.024451699073571,0.0203927065388014,-0.293846223441874,2.107786515606,-0.297194473374755,117.730620090199
"1562","Akabane orthobunyavirus","Redunca arundinum",1.46936743399419e+64,11107778.920576,-2.51681387294827e+67,-156471887.239059,9.74365446646511e+66,84008333.599735,-4.42463886288214e-06,0.00757042424712167,0.000661252157669878,-0.00937745357574826,0.0834390127247715,0.0598061932285543,0.70169307694424,6.65793715621184,0.624535653615149,92.5809496665769
"1589","Akabane orthobunyavirus","Sus scrofa",1.13992822958262e+64,54589468.1296994,-8.8926652638666e+67,-766424279.017273,2.13327693623697e+66,411222175.559174,-1.14218519851883e-06,0.0303100886202244,-0.0129218286274124,-0.0314758082976159,0.0182681479562682,0.292752300129377,-0.398207106692506,33.5507590444359,-0.399975012199677,119.905984326854
"1592","Akabane orthobunyavirus","Syncerus caffer",6.30827332351766e+63,14409494.0951676,-3.59437681324563e+67,-258480593.251781,2.8480912536194e+66,136801674.837502,8.65548347786516e-08,0.00929585299796161,-0.00154258916199979,-0.0114410566294172,0.0243894037057611,0.0973901879580589,-0.294897593355979,10.9968792813054,-0.287555039903637,83.7899960549705
"1598","Akabane orthobunyavirus","Tragelaphus angasii",1.13502878069965e+64,10664437.9980905,-4.04034207127513e+67,-139326748.64035,4.67688670824705e+66,75161414.05052,-2.12532201031984e-06,0.00733083058964719,-0.00255619015800335,-0.00980022234569589,0.0400501486279935,0.0535080016401011,-0.0305884380756504,5.93083273339229,-0.0472102824350625,95.6944148302525
"1601","Akabane orthobunyavirus","Tragelaphus oryx",4.25176585347238e+63,12178758.6195606,-3.30282746887557e+67,-198683716.403782,2.06015564086221e+66,105646970.749724,5.15281781809235e-07,0.00813198969812491,-0.00104829921508554,-0.0147336744122661,0.017641979539046,0.0752109091554384,-0.408775061552959,8.43635829907628,-0.392222934425692,87.2452938140451
"1602","Akabane orthobunyavirus","Tragelaphus scriptus",2.73735586903556e+63,10510874.0121205,-2.99744443859419e+67,-129907790.749374,1.52834582468997e+66,70394060.2370817,-7.76618371015059e-07,0.00725457674951123,-0.000430328741344965,-0.00835775863430754,0.0130878683304152,0.0501140849756682,-0.485635599961773,5.53901679976551,-0.475372059412906,97.4033339418619
"1604","Akabane orthobunyavirus","Tragelaphus strepsiceros",5.10414270293902e+63,15206145.1668537,-4.53112399609591e+67,-281890680.644279,1.86997300995852e+66,148864581.036639,-7.42521393880952e-07,0.00971961963046594,-0.00360113081353575,-0.0193041080386411,0.0160133656535045,0.105977865729181,-0.436261465456658,11.9882969607199,-0.432139932240413,83.0319397984053
"1628","Alagoas vesiculovirus","Bos taurus",7.15944749386755e+64,59570987.5776311,-6.35767805449617e+67,-144945439.259758,1.84174015659359e+67,102442617.323222,6.98348280916972e-06,0.0420231580622908,-0.0122176349956931,0.0953863316247396,0.157715958514984,0.0729297047559911,1.95527819668805,8.17300114569363,1.88874146738912,291.658334023944
"1653","Alagoas vesiculovirus","Didelphis marsupialis",1.98903355681833e+64,661883.596673139,-4.03042986570385e+67,-15032682.0197716,8.24397035515023e+66,7853629.3477782,-2.4219410850318e-06,0.000466844531975193,-0.00627125486292357,0.00273770715198118,0.0705965867050672,0.00559106048402976,0.484949187054339,0.398987702441104,0.437311991620757,30.1412455790607
"1659","Alagoas vesiculovirus","Equus caballus",4.21490775560345e+64,26235770.0102082,-5.94385607621685e+67,-108970864.871433,1.18075847269352e+67,67698722.7177827,-2.3511928328307e-06,0.0184745033220591,-0.0114518604286786,0.0305794628196132,0.101113315919647,0.0481952530028379,0.999985410470097,5.31749428897839,0.932492466300719,189.325019472782
"1772","Alcelaphine gammaherpesvirus 1","Alces alces",1.4068807869894e+63,7246338.38257018,-5.55987063742482e+67,-138170047.146053,4.23490303696843e+65,72824330.1732526,-3.25812981577262e-07,0.00488728776497958,-0.00363419864800107,-0.00702307163223459,0.00362652564913846,0.051844213251902,-0.645316349780762,5.73875412182492,-0.633708506684097,71.3696674583298
"1775","Alcelaphine gammaherpesvirus 1","Ammotragus lervia",9.74641005181632e+62,5340661.49145976,-2.35165173696436e+67,-60280393.9317703,6.96364702552281e+65,32894491.9933518,-4.18592103416937e-07,0.00375291448694557,0.00216714067190082,-0.00341584728556121,0.00596326393524308,0.0234178474921652,-0.60587880542521,2.45702856960702,-0.575125516519737,80.7587602984454
"1777","Alcelaphine gammaherpesvirus 1","Antilocapra americana",1.39967885151447e+63,6880527.95052949,-4.16299442351877e+67,-126766666.101036,5.63717690260453e+65,66947294.3851427,-4.00560034857257e-07,0.00467155844132348,-0.00116180668419474,-0.00690104695789806,0.00482735175931222,0.047660305264517,-0.625049795642075,5.25573642387573,-0.610990681733759,71.7753627531041
"1786","Alcelaphine gammaherpesvirus 1","Axis porcinus",1.15269040733078e+63,4925363.00902152,-2.14208668121985e+67,-17364792.0168571,9.01714207162039e+65,11169555.7950767,-4.94566307042248e-07,0.00350306445536775,0.00246762928165367,-0.000492912094179232,0.007721758141614,0.00795169459425609,-0.576200388430408,0.671514741051847,-0.542996453674522,89.3776091010837
"1793","Alcelaphine gammaherpesvirus 1","Bison bison",4.47606167201445e+63,9731548.09588811,-5.79537347520848e+67,-197341435.971794,1.28575516812875e+66,103749829.265051,-7.90266120672886e-07,0.00636174232915403,-0.00425610282633215,-0.00794352196905379,0.0110104624711057,0.0738603192156966,-0.52069634519293,8.28043736450162,-0.514836319387735,72.4980164781395
"1796","Alcelaphine gammaherpesvirus 1","Bos frontalis",1.39224742786324e+63,5482616.82907164,-4.26657430433517e+67,-68065087.3587646,5.45576182221152e+65,36863547.9084517,-3.50701357737168e-07,0.00383657639196791,-0.00157861033491713,-0.00151419319381141,0.00467199839314478,0.0262434496059316,-0.627671721813887,2.78323455511791,-0.613596016932189,79.1899045233949
"1797","Alcelaphine gammaherpesvirus 1","Bos grunniens",2.94817700699988e+63,7587384.69766152,-5.26013443463337e+67,-146939198.427036,9.363635545967e+65,77439066.3158934,-6.62075528097897e-07,0.00508379392537399,-0.00300401315672616,-0.00427110210934245,0.00801847508200388,0.0551294801964952,-0.57119264427384,6.11802682129884,-0.562393292109374,71.0922025262489
"1798","Alcelaphine gammaherpesvirus 1","Bos javanicus",1.41235021283422e+63,4966509.23641842,-2.63575529781515e+67,-22442041.3736382,8.95841392503626e+65,13734611.1595075,-4.96566865592664e-07,0.00352945772933635,0.00158669309016091,-0.000191342852676968,0.00767146675877607,0.00977777767665607,-0.577049164972123,0.882329713413631,-0.553667123585474,88.5247897328388
"1800","Alcelaphine gammaherpesvirus 1","Bos taurus",8.08804129070187e+63,76687671.8013639,-9.97249649083236e+67,-729364260.28326,1.33595882841225e+66,404049251.003414,-2.83252904539552e-07,0.0412371654450692,-0.0121929381818688,0.357065771279304,0.011440377536715,0.287645838739016,-0.513440592775164,32.9612357487813,-0.507816865855584,168.855909262579
"1822","Alcelaphine gammaherpesvirus 1","Capreolus capreolus",4.22919737291132e+63,12037724.2797121,-6.0952261685416e+67,-239155119.095367,1.15648610403822e+66,125838074.641954,-7.85487449380881e-07,0.00772564991791432,-0.00456827777915692,-0.00732156260332317,0.00990347708685469,0.0895851147744905,-0.539379132842684,10.0958105931747,-0.533397319589106,76.146219992882
"1830","Alcelaphine gammaherpesvirus 1","Cephalophus rufilatus",3.10812668922733e+62,4970474.99634049,-2.13876909958574e+67,-26265706.0578461,2.44216862316525e+65,15654038.8403353,-1.42758835855548e-07,0.00353029085410284,0.00255339906240692,-0.00161423886647505,0.00209133174339925,0.0111442333346717,-0.671226088202042,1.04008229025672,-0.628071532482733,88.0255239225164
"1842","Alcelaphine gammaherpesvirus 1","Cervus elaphus",3.68799178494363e+63,21959540.2307746,-7.81451611222128e+67,-368055234.430199,7.85796232729892e+65,195358911.343462,-5.44546673780788e-07,0.0136692715292715,-0.00807645776936283,-0.0146902927037864,0.00672910375542223,0.139077545049221,-0.59295359165302,15.809540390601,-0.586116520205363,94.0033393903883
"1843","Alcelaphine gammaherpesvirus 1","Cervus nippon",1.30841331430784e+63,7375228.76617564,-4.54086622995362e+67,-142834159.039452,4.80159882369006e+65,75213184.1424865,-2.89779810116325e-07,0.00496635122457425,-0.00173462707439853,-0.00927643629109909,0.0041118110943693,0.0535448571756288,-0.637126101696412,5.9350875774235,-0.623138824735607,71.1779466079473
"1847","Alcelaphine gammaherpesvirus 1","Connochaetes gnou",2.72065365876489e+63,5573537.78867885,-3.26332089313795e+67,-74283747.5078964,1.39309491111654e+66,40017719.5638715,-8.19734064681429e-07,0.00389077837251168,0.000519801383802587,-0.00336515119888148,0.0119296578522491,0.0284889292079774,-0.50518292255984,3.04246740427288,-0.492794738245814,78.0504905000653
"1848","Alcelaphine gammaherpesvirus 1","Connochaetes taurinus",3.40150484747398e+63,8582999.71307866,-4.03757722968368e+67,-172860250.057747,1.39131655041373e+66,90917511.9475449,-5.13706733087579e-07,0.00568217989071398,-0.00120887167710748,-0.00849323198865903,0.0119144290013265,0.0647248916196978,-0.505439942563884,7.22578386339563,-0.495484094274311,71.2414545266575
"1854","Alcelaphine gammaherpesvirus 1","Dama dama",8.74784703966412e+62,11278115.3116427,-5.77380366488985e+67,-227502341.799229,2.52713819396785e+65,119589709.791147,-1.73334243260253e-07,0.00728727742271205,-0.00398894520628801,-0.0114567553589122,0.00216409476187263,0.0851368547076937,-0.669998053900746,9.58227436249716,-0.657615759884818,74.814013891323
"1867","Alcelaphine gammaherpesvirus 1","Elaphurus davidianus",6.94281624044636e+62,5049761.68346191,-2.20707681411277e+67,-35657482.277935,5.2517212115196e+65,20404314.5676748,-2.6951435822941e-07,0.003578440666411,0.00238087690840416,-0.00152562794758992,0.00449726983343971,0.0145259919753296,-0.630620646545649,1.43049462211379,-0.593351587268065,86.1362512820692
"1896","Alcelaphine gammaherpesvirus 1","Hippotragus equinus",1.54041891628294e+63,5942909.96965972,-3.62706102212997e+67,-91219539.4845238,7.07001535126994e+65,48709745.0974085,-3.70392301302959e-07,0.00411264830512492,-0.000395346798256924,-0.00384189251944989,0.00605435160790299,0.0346768505287722,-0.604341502701952,3.75684150630211,-0.588393367284157,75.1056171599568
"1898","Alcelaphine gammaherpesvirus 1","Hydropotes inermis",4.74130138759123e+62,4953104.5262746,-1.92441966926973e+67,-23214102.2782135,4.13323881676989e+65,14118920.4517204,-2.25258763213946e-07,0.00351979402332149,0.00287968239479142,-0.00113412302753346,0.00353946629997953,0.0100513704835212,-0.646785665777524,0.913915056147246,-0.598378915186445,88.5230727251428
"1899","Alcelaphine gammaherpesvirus 1","Kobus ellipsiprymnus",2.4880115571685e+63,8365713.68585213,-3.18091690659095e+67,-166648665.230167,1.30065575671681e+66,87731840.8455728,-6.44165296138921e-07,0.00555009322169853,0.000524151036159992,-0.00602874508255979,0.0111380624804333,0.0624569873139783,-0.518542817321386,6.9639621598064,-0.504368295974122,71.0878639883528
"1902","Alcelaphine gammaherpesvirus 1","Kobus megaceros",8.42044712499634e+62,4925363.00902152,-2.14208668117479e+67,-17364792.0168571,6.60287898443215e+65,11169555.7950767,-3.79494412297565e-07,0.00350306445536776,0.00246762928173894,-0.000492912094179232,0.00565432308276459,0.00795169459425609,-0.611092854702921,0.671514741051847,-0.574499972826739,89.3776091010838
"1913","Alcelaphine gammaherpesvirus 1","Litocranius walleri",2.607840872167e+63,5059354.02821017,-2.59028969152828e+67,-37132654.4561157,1.66624458117065e+66,21143755.8555768,-7.03616466824972e-07,0.00358400185063642,0.00176140386059842,-0.00191276325567635,0.0142687534014451,0.0150524060422499,-0.465705594259174,1.49126730438562,-0.448206089512821,85.901562703514
"1960","Alcelaphine gammaherpesvirus 1","Odocoileus hemionus",2.36020087265057e+63,10008476.1850492,-5.04871167400299e+67,-202212465.373886,7.77839754535168e+65,106301228.630192,-4.41769774428558e-07,0.00653456871362999,-0.00296118999929718,-0.00901316552965703,0.00666096908504585,0.0756766804848281,-0.594103512506844,8.49012998716571,-0.584453346837987,73.0278650063057
"1961","Alcelaphine gammaherpesvirus 1","Odocoileus virginianus",4.78570365635488e+63,12620330.5631873,-6.35947800051334e+67,-249762465.585621,1.25615154806844e+66,131395070.542975,-9.26716822080911e-07,0.00809323059357875,-0.00508617040222248,-0.013050584716531,0.0107569542171531,0.0935411838498539,-0.524974848724628,10.5525250772101,-0.519908800924155,77.141045328804
"1967","Alcelaphine gammaherpesvirus 1","Oryx dammah",1.17461680408887e+63,5049761.68346191,-2.20707681411246e+67,-35657482.2779312,8.88017226191788e+65,20404314.5676748,-4.50140084095295e-07,0.003578440666411,0.00238087690857469,-0.00152562794759525,0.00760446513072151,0.0145259919753296,-0.578179963270763,1.43049462211379,-0.545905054718941,86.1362512820697
"1968","Alcelaphine gammaherpesvirus 1","Oryx gazella",2.58582440361131e+63,6543290.24924469,-2.65933954564523e+67,-115179240.160206,1.62240731148486e+66,61015515.7052867,-8.54839175586444e-07,0.00446786237034284,0.00151429746696863,-0.00479969139989578,0.0138933564171082,0.0434374253820669,-0.472041235399973,4.76821955551078,-0.457074969699444,72.4194765896141
"1975","Alcelaphine gammaherpesvirus 1","Ovibos moschatus",8.59182831208059e+62,5207844.81979659,-3.48943729873803e+67,-49744421.7732544,4.13323881676989e+65,27537109.3553833,-2.82014415090969e-07,0.00367331056515885,8.63353954514423e-05,-0.00148361745197789,0.00353946629997953,0.0196038846682834,-0.646785665777524,2.01671976051999,-0.627780430931952,83.1126763683064
"1977","Alcelaphine gammaherpesvirus 1","Ovis aries",3.0131008019473e+63,42041410.9959903,-7.46095802132171e+67,-535001331.039131,6.71621578715681e+65,289147949.202727,-4.26562831287204e-07,0.0256328591770301,-0.00739393916975928,-0.00405458715193951,0.00575137815545087,0.205846698543644,-0.609454839116512,23.5178080944158,-0.601263198239485,125.569926847945
"1978","Alcelaphine gammaherpesvirus 1","Ovis canadensis",3.51263356992829e+63,6894468.35108436,-4.39397474417105e+67,-126088709.209999,1.31428221396581e+66,66631784.5939088,-3.6884839140286e-07,0.00467644697385867,-0.00160364587816275,-0.00409490563964532,0.0112547515670287,0.0474356913633541,-0.516573435017952,5.22980552630479,-0.506379953555225,71.8730096131987
"1979","Alcelaphine gammaherpesvirus 1","Ovis dalli",2.36599885229118e+63,5305338.43532072,-4.10019092570717e+67,-57126757.4542694,9.46489419709406e+65,31263742.0378638,-2.22153421389551e-07,0.00373187537689898,-0.00113013877276558,-0.00224197829760797,0.00810518712530306,0.0222569037766279,-0.569729189819352,2.32300163531062,-0.555887736486296,81.6025352676509
"2007","Alcelaphine gammaherpesvirus 1","Rangifer tarandus",6.59125110110583e+63,7630492.37329437,-4.84811016775243e+67,-149788231.997147,2.24724059983232e+66,78828543.64638,-9.08922466551915e-07,0.00511433718623676,-0.00243987810591761,-0.00816438839483347,0.0192440667565111,0.0561186600332209,-0.381736352906829,6.23222421020739,-0.379002239224354,71.07898852355
